CODMUN;municipio;UF;CODREG;CODPRE;prestadora;Sigla;Abrangencia;Natureza;servico;IN003;IN026;IN027;IN004;IN005;IN006;IN012;IN029;IN007;IN008;IN030;IN031;IN032;IN033;IN034;IN035;IN036;IN037;IN038;IN039;IN040;IN041;IN042;IN054;IN018;IN019;IN102;IN048;IN002;IN045;IN101;IN060;IN055;IN023;IN001;IN043;IN011;IN009;IN010;IN044;IN057;IN052;IN025;IN053;IN014;IN017;IN022;IN058;IN020;IN028;IN013;IN049;IN050;IN051;IN056;IN024;IN047;IN015;IN016;IN046;IN021;IN059;IN071;IN072;IN073;IN074;IN077;IN082;IN083;IN079;IN075;IN080;IN076;IN085;IN084;IN061;IN062;IN063;IN064;IN068;IN065;IN069;IN066;IN067
350115;Alumínio;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;5,74;3,27;542,31;2,55;3,01;1,99;44,47;2,69;52,49;276.443,77;128,13;99,48;118,04;31,38;-16,67;77,64;92,13;12,32;3,02;-13,01;63,44;34,83;1,72;51,09;14,24;553,32;509,36;1,65;656,58;3,15;61,69;0,51;65,35;77,91;1,08;90,71;100,00;99,97;61,20;99,97;100,00;61,22;20,47;12,00;12,00;14,41;128,96;0,93;9,87;73,51;26,49;38,78;23,81;270,89;59,25;70,64;70,64;69,24;0,00;0,00;7,09;0,18;;;;;0,11;0,69;101,29;110,75;0,73;109,41;4,67;105,65;0,76;;;;;;;;;
350130;Álvares Machado;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;3,14;1,89;316,41;2,16;2,39;1,91;68,61;2,28;49,75;173.812,12;87,62;53,95;72,51;20,76;-9,23;61,58;82,76;18,39;0,80;-10,54;53,79;40,72;5,49;51,31;26,88;663,72;643,22;1,16;892,10;2,25;94,78;0,50;100,00;100,00;1,03;92,33;100,00;100,00;82,56;100,00;100,00;82,56;14,55;11,95;11,95;13,96;150,25;1,03;10,53;96,41;3,59;17,44;7,22;85,60;96,61;100,00;100,00;80,34;100,00;80,34;11,96;0,39;;;;;;0,00;62,15;100,15;0,15;100,15;0,00;100,00;0,30;;;;;;;;;
350140;Álvaro de Carvalho;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,88;1,92;305,30;2,07;2,30;1,84;72,09;-4,14;52,23;138.680,24;92,44;55,86;72,45;18,52;-10,60;60,43;78,38;24,87;0,33;-11,46;54,34;42,31;3,35;143,72;3,89;579,56;579,56;1,33;751,67;2,63;96,50;0,48;63,74;100,00;1,00;90,69;100,00;100,00;76,20;100,00;100,00;76,20;14,72;11,21;11,21;13,30;132,10;1,67;11,03;90,40;9,60;23,80;9,57;115,15;63,20;99,56;99,56;82,79;100,00;82,79;13,83;0,18;;;;;3,00;0,06;111,85;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
350150;Alvinlândia;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;4,26;2,28;369,38;1,99;2,23;1,75;46,82;2,21;41,23;237.172,75;114,11;70,67;88,05;49,46;-9,95;61,93;77,16;24,88;0,37;-8,72;56,04;42,07;1,88;50,50;2,49;832,10;810,23;0,99;1.036,75;1,93;60,58;0,49;91,07;100,00;1,03;91,53;100,00;100,00;68,33;100,00;100,00;68,33;16,50;11,28;11,28;13,50;137,89;1,78;15,86;81,79;18,21;31,67;10,26;176,40;88,92;99,05;99,05;80,92;100,00;80,92;10,64;0,10;730,92;8,08;;;8,91;2,07;3,37;110,83;0,75;110,00;0,00;108,33;0,00;;;;;;;;;
350220;Angatuba;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,94;2,01;322,56;2,27;2,49;1,99;77,18;1,66;50,99;182.747,81;88,51;54,04;66,07;17,61;-12,75;61,06;74,64;25,57;6,50;-14,40;59,40;38,18;2,42;55,71;17,73;759,01;750,15;1,09;927,90;1,98;94,39;0,70;79,31;100,00;1,01;89,56;100,00;100,00;62,46;100,00;100,00;62,46;17,43;10,89;10,89;13,48;141,32;0,87;19,96;77,37;22,63;37,54;10,12;217,47;63,98;89,07;89,07;68,13;100,00;68,13;10,24;0,38;1.346,86;7,19;;;10,74;6,03;2,61;107,92;1,52;106,56;0,90;103,42;0,79;;;;;;;;;
350230;Anhembi;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;4,17;2,65;423,72;2,18;2,42;1,93;52,29;1,46;58,19;164.067,34;121,49;92,98;111,28;28,91;-21,03;76,53;91,60;17,71;1,96;-17,31;55,65;41,37;2,98;60,81;9,57;422,74;420,02;1,99;505,94;3,85;67,15;0,62;78,12;100,00;1,01;90,84;100,00;100,00;64,21;100,00;100,00;64,21;15,88;10,19;10,19;13,33;144,39;0,56;18,67;83,99;16,01;35,79;9,19;187,87;73,65;97,48;97,48;80,63;84,25;67,93;13,34;1,29;;;;;0,11;0,68;98,85;104,17;0,53;104,17;0,27;104,17;0,27;;;;;;;;;
350240;Anhumas;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,30;1,55;263,96;2,21;2,44;1,96;95,77;2,76;44,16;97.025,73;70,13;30,99;46,10;12,38;-0,79;44,20;65,74;24,41;0,34;-1,12;53,04;41,39;5,57;47,92;4,46;559,11;549,25;1,22;831,67;2,40;123,94;0,57;86,17;100,00;1,02;91,19;100,00;100,00;90,66;100,00;100,00;90,66;13,80;12,49;12,49;14,17;155,86;1,14;9,94;102,90;-2,90;9,34;3,97;43,04;83,77;100,00;100,00;80,32;100,00;80,32;7,73;0,30;;;;;0,60;0,99;41,70;100,00;0,00;100,00;0,00;100,00;0,83;;;;;;;;;
350260;Aparecida D Oeste;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;1,96;1,42;233,01;2,15;2,37;1,92;109,71;1,94;57,51;254.138,66;65,85;44,40;52,42;8,07;-7,60;67,42;79,61;19,77;0,56;-11,55;52,14;39,93;7,93;38,81;2,36;1.370,11;1.361,21;0,62;1.617,75;1,22;143,02;0,54;84,40;100,00;1,01;91,01;100,00;100,00;84,11;100,00;100,00;84,11;13,96;11,74;11,74;13,77;172,49;0,97;11,34;98,64;1,36;15,89;5,99;73,39;81,21;99,14;99,14;79,87;100,00;79,87;11,56;0,03;;;;;2,00;0,05;42,82;100,83;0,00;100,83;0,00;100,83;0,00;;;;;;;;;
350270;Apiaí;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;4,89;2,75;444,54;2,31;2,48;2,04;47,28;1,25;49,73;137.390,32;119,00;89,64;105,18;47,67;-16,34;75,33;88,39;16,26;2,47;-13,73;59,69;31,06;9,25;152,31;35,20;349,65;344,56;2,47;410,28;4,01;64,91;0,56;76,24;100,00;1,02;88,44;100,00;100,00;64,57;100,00;100,00;64,57;16,60;10,70;10,70;13,38;139,25;0,45;13,82;80,75;19,25;35,43;11,99;195,96;47,12;65,15;65,15;57,68;67,76;39,08;9,45;1,62;;;;;38,12;2,79;225,51;109,39;0,37;109,39;4,81;109,39;0,15;;;;;;;;;
350275;Araçariguama;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;4,75;2,70;479,92;2,53;2,81;2,07;53,19;-1,77;47,98;269.300,24;106,88;76,59;90,21;37,65;-9,90;71,66;84,41;14,15;3,88;-9,26;66,65;30,38;2,97;63,21;12,37;664,77;641,85;1,32;783,00;2,22;72,15;0,46;57,92;57,92;1,04;91,39;100,00;100,00;64,78;100,00;100,00;64,78;19,26;12,48;12,48;15,25;179,70;1,04;3,89;79,17;20,83;35,22;56,40;232,28;38,84;38,84;38,84;51,08;0,00;0,00;3,85;0,04;;;;;0,06;10,06;60,88;106,02;0,00;104,63;0,00;101,39;0,91;;;;;;;;;
350310;Arandu;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;1,50;1,08;183,75;2,25;2,49;2,01;149,95;6,20;47,40;129.202,15;48,09;19,19;31,61;7,67;-2,84;39,91;65,74;25,32;0,80;-5,91;54,23;42,89;2,87;196,83;3,29;1.069,60;1.063,53;0,57;1.762,00;1,13;171,80;0,55;62,86;83,41;1,01;91,71;100,00;100,00;62,10;100,00;100,00;62,10;19,25;11,95;11,95;14,11;178,67;0,66;10,74;73,33;26,67;37,90;21,07;241,22;61,49;81,59;81,59;82,76;100,00;82,76;11,23;0,11;1.101,56;7,33;;;40,31;5,46;2,71;111,67;2,24;110,83;0,00;108,33;0,00;;;;;;;;;
350315;Arapeí;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;8,12;2,92;445,21;2,07;2,31;1,81;25,49;-1,11;35,52;169.374,42;141,11;102,65;139,35;118,37;-20,37;72,74;98,75;8,58;1,92;-14,44;56,15;41,54;2,31;89,01;4,07;385,24;358,11;2,06;523,00;3,94;39,65;0,64;72,35;96,21;1,08;89,15;100,00;100,00;84,29;100,00;100,00;84,29;10,86;9,15;9,15;12,50;132,55;0,10;14,47;115,06;-15,06;15,71;3,84;60,44;69,81;92,83;92,83;79,67;100,00;79,67;8,14;1,16;;;800,00;13,00;11,00;0,32;75,51;113,33;2,21;110,00;0,00;110,00;0,76;;;;;;;;;
350335;Arco-Íris;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;1,82;1,11;180,66;2,09;2,33;1,85;114,74;2,37;32,90;;53,19;11,52;28,68;11,75;4,63;21,66;53,91;22,24;1,44;8,71;54,95;42,61;2,44;47,34;;798,78;793,95;;;;152,87;0,55;56,67;99,44;1,01;88,93;100,00;100,00;91,07;100,00;100,00;91,07;12,73;11,59;11,59;13,58;178,06;0,80;14,48;106,70;-6,70;8,93;2,36;37,59;55,56;97,49;97,49;82,56;100,00;82,56;12,31;0,20;;;;;;0,00;61,44;100,00;0,83;100,00;0,00;100,00;0,00;;;;;;;;;
350340;Arealva;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,18;1,77;302,66;2,12;2,35;1,86;97,62;0,89;75,95;192.261,10;83,31;66,45;77,81;6,06;-14,63;79,77;93,39;14,96;0,53;-17,56;57,76;40,05;2,19;48,81;8,20;680,16;666,80;1,28;796,36;2,41;112,66;0,48;68,78;87,32;1,02;91,20;100,00;100,00;73,00;100,00;100,00;73,00;16,53;12,06;12,06;14,31;191,13;0,65;13,01;86,57;13,43;27,00;10,46;149,49;61,38;77,93;77,93;73,76;100,00;73,76;10,50;0,48;;;;;0,00;0,04;97,82;101,46;0,82;100,42;0,21;100,42;0,00;;;;;;;;;
350360;Areiópolis;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,98;1,45;248,42;2,15;2,39;1,91;72,26;0,37;35,31;207.499,45;67,38;40,66;48,86;28,44;-9,95;60,35;72,51;30,94;0,63;-14,76;54,74;43,34;1,92;177,42;6,01;1.151,91;1.097,31;0,76;1.384,10;1,51;105,24;0,54;94,56;100,00;1,05;91,50;100,00;99,91;81,59;99,91;100,00;81,66;15,61;12,75;12,75;14,28;143,72;1,42;9,52;91,46;8,54;18,34;9,44;98,83;94,33;100,00;100,00;82,64;100,00;82,64;7,90;0,12;;;;;0,11;0,63;41,68;109,72;0,00;109,72;0,00;105,09;0,44;;;;;;;;;
350390;Arujá;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;4,65;2,40;386,32;3,28;3,57;2,75;70,45;5,78;38,53;276.646,38;73,14;32,02;54,70;26,28;-7,23;43,77;74,78;21,04;3,61;-9,88;68,68;29,66;1,67;121,89;50,40;957,59;813,93;0,72;1.635,93;1,15;95,70;1,50;100,00;100,00;1,17;90,91;100,00;99,99;79,05;99,99;100,00;79,05;14,19;11,20;11,20;13,85;132,94;0,23;13,38;97,73;2,27;20,95;7,99;113,82;63,05;65,67;65,67;44,91;97,00;43,56;10,29;0,78;4.092,30;11,35;;;27,45;4,78;20,94;125,46;0,00;125,46;0,00;125,46;0,00;;;;;;;;;
350395;Aspásia;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,37;1,83;286,02;2,12;2,37;1,88;89,71;2,12;73,01;277.948,35;86,20;73,00;81,38;8,92;-15,43;84,69;94,40;14,68;0,33;-17,90;54,22;42,91;2,88;47,92;1,11;1.029,39;1.019,52;0,88;1.147,50;1,76;105,28;0,63;82,90;100,00;1,01;90,74;100,00;100,00;84,82;100,00;100,00;84,82;13,40;11,37;11,37;13,08;149,19;0,83;15,85;97,60;2,40;15,18;4,00;67,49;83,06;100,00;100,00;85,35;100,00;85,35;14,98;0,00;;;;;;0,00;65,73;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
350400;Assis;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,38;1,31;225,09;2,29;2,53;2,06;96,52;6,35;39,06;115.315,58;57,01;34,54;40,47;16,55;-6,81;60,57;70,99;24,07;4,37;-11,95;50,71;41,33;7,96;188,66;108,98;721,69;683,04;1,25;845,73;2,49;137,20;0,47;97,05;100,00;1,06;89,86;100,00;100,00;74,08;100,00;100,00;74,08;16,57;12,25;12,25;14,30;162,73;0,95;10,01;86,50;13,50;25,92;13,44;148,74;96,74;100,00;100,00;83,72;100,00;83,72;9,14;0,34;;;;;0,15;0,11;54,72;100,53;0,26;100,53;0,61;100,09;0,09;;;;;;;;;
350420;Auriflama;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,41;1,70;287,56;2,17;2,37;1,95;90,04;1,94;64,81;177.630,96;78,39;59,05;71,98;11,88;-14,16;75,33;91,83;15,98;1,03;-18,06;54,39;43,33;2,28;52,36;16,46;672,71;648,65;1,26;820,07;2,49;110,43;0,56;95,03;100,00;1,04;89,85;100,00;100,00;83,75;100,00;100,00;83,75;14,49;12,09;12,09;14,09;157,63;0,79;11,17;97,62;2,38;16,25;6,55;79,94;92,23;100,00;100,00;80,89;100,00;80,89;8,86;0,21;;;;;3,00;0,12;95,20;100,32;0,00;100,32;0,32;100,00;0,00;;;;;;;;;
350430;Avaí;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,16;1,54;259,93;2,26;2,50;2,01;104,48;2,42;62,07;169.609,84;68,36;50,06;59,40;9,99;-8,29;73,23;86,90;14,48;0,23;-12,13;55,17;42,77;2,07;55,65;3,56;750,90;741,91;1,14;891,00;2,24;126,29;0,49;61,18;91,11;1,01;89,71;100,00;100,00;86,37;100,00;100,00;86,37;13,72;11,85;11,85;14,09;155,69;0,67;12,55;102,73;-2,73;13,63;4,25;62,22;59,62;88,79;88,79;81,22;100,00;81,22;9,20;0,35;;;;;1,50;0,30;30,89;102,08;0,00;102,08;0,00;102,08;0,00;;;;;;;;;
350450;Avaré;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,23;1,55;264,24;2,46;2,59;2,33;110,65;10,17;47,04;136.425,24;63,03;31,50;42,51;10,27;-5,69;49,98;67,45;28,35;1,82;-9,03;51,51;46,07;2,42;157,79;86,37;765,49;731,41;1,01;1.033,09;1,98;124,68;0,52;96,55;100,00;1,05;89,93;100,00;100,00;69,57;100,00;100,00;69,57;16,59;11,54;11,54;13,94;151,35;1,30;10,58;84,00;16,00;30,43;14,83;173,59;92,46;96,59;96,59;83,56;100,00;83,56;10,28;0,22;;;;;30,89;5,90;226,35;108,62;0,96;106,53;0,44;103,22;0,00;;;;;;;;;
350470;Balbinos;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,09;1,31;290,39;3,97;5,08;1,89;190,05;62,96;44,85;129.805,07;33,00;18,66;23,60;7,15;-2,87;56,53;71,50;14,69;0,77;-8,70;82,86;16,48;0,66;405,81;1,90;625,18;620,43;1,27;790,67;2,53;91,93;0,50;91,39;100,00;1,01;89,21;100,00;100,00;89,84;100,00;100,00;89,84;23,75;21,33;21,33;23,90;94,25;0,60;12,40;100,65;-0,65;10,16;6,05;79,93;27,06;84,13;84,13;45,28;100,00;45,28;13,08;0,00;;;;;3,00;0,25;103,22;100,00;0,00;100,00;0,00;100,00;0,00;;;;;;;;;
350490;Bananal;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;4,00;2,76;441,98;2,15;2,39;1,89;53,72;6,96;60,50;179.123,74;128,45;86,30;112,61;14,78;-16,36;67,18;87,67;13,59;5,72;-12,74;56,16;40,24;3,61;389,18;14,35;462,27;445,55;1,72;603,23;3,30;66,98;0,58;75,46;94,58;1,04;91,19;100,00;100,00;79,99;100,00;100,00;79,99;13,21;10,57;10,57;13,42;144,91;1,14;11,09;101,58;-1,58;20,01;7,48;90,24;69,59;87,22;87,22;75,09;100,00;75,09;5,41;0,18;;;3.262,67;9,81;0,06;0,94;140,82;110,98;0,00;109,09;1,04;109,09;0,35;;;;;;;;;
350500;Barão de Antonina;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;5,11;1,63;242,86;2,19;2,40;1,93;42,93;0,13;25,91;258.082,79;74,28;41,14;60,35;78,76;-8,87;55,39;81,25;20,41;0,45;-11,94;60,26;37,10;2,64;46,75;1,47;1.307,85;1.288,76;0,53;1.918,50;0,93;66,58;0,59;73,70;100,00;1,01;89,89;100,00;100,00;67,57;100,00;100,00;67,57;13,68;9,25;9,25;12,41;135,95;0,68;15,05;90,67;9,33;32,43;8,95;147,92;55,92;91,06;91,06;64,90;100,00;64,90;10,02;0,51;835,15;6,77;;;7,12;3,73;152,42;110,83;0,75;110,00;14,39;109,17;0,00;;;;;;;;;
350535;Barra do Chapéu;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;6,69;2,51;364,60;2,28;2,41;2,00;34,03;-4,50;35,67;206.511,68;110,16;85,62;104,83;97,84;-17,81;77,72;95,16;13,22;1,02;-16,17;68,64;27,53;3,83;95,71;2,45;595,21;581,94;1,40;728,75;2,07;51,93;0,69;38,12;100,00;1,02;86,39;100,00;100,00;61,69;100,00;100,00;61,69;14,29;8,80;8,80;12,06;130,86;0,59;23,12;84,47;15,53;38,31;6,84;183,55;17,42;59,18;59,18;49,13;0,00;0,00;13,75;0,04;120,18;7,27;;;34,33;5,58;181,11;112,08;0,74;112,08;12,64;112,08;0,74;;;;;;;;;
350540;Barra do Turvo;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;4,16;2,40;382,92;2,68;2,64;2,74;64,47;-1,16;53,79;157.651,50;89,42;71,43;83,43;29,75;-12,81;79,87;93,29;10,22;2,65;-14,32;54,72;42,13;3,15;82,17;5,26;441,30;440,35;1,94;515,44;3,39;87,09;0,62;41,13;100,00;1,00;89,31;100,00;100,00;71,25;100,00;100,00;71,25;14,36;10,21;10,21;13,34;138,36;0,38;18,69;93,05;6,95;28,75;6,33;135,76;30,57;74,43;74,43;73,01;100,00;73,01;15,51;0,50;;;;;6,08;1,38;107,49;146,67;0,00;146,67;2,27;146,67;0,00;;;;;;;;;
350570;Barueri;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;3,32;2,03;353,55;3,78;4,11;3,32;113,70;9,29;35,63;186.079,06;53,82;20,12;31,34;13,49;2,08;37,38;58,23;15,40;8,79;3,87;62,80;36,32;0,88;99,55;205,60;903,91;605,64;1,06;1.407,90;1,80;134,92;1,04;100,00;100,00;1,47;92,59;100,00;99,99;60,79;99,99;100,00;60,80;20,24;12,22;12,22;14,59;175,98;0,36;8,72;72,60;27,40;39,20;38,43;380,41;87,90;87,90;87,90;57,28;34,65;19,85;6,94;0,05;1.004,66;14,49;;;65,89;3,94;29,67;100,10;0,00;100,00;0,31;100,00;2,06;;;;;;;;;
350580;Bastos;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;1,97;1,43;248,56;2,22;2,47;1,97;112,63;2,07;46,83;155.310,26;64,57;28,71;41,58;9,06;-5,07;44,46;64,39;29,20;2,87;-7,85;53,17;42,25;4,58;47,31;14,48;970,34;967,86;0,71;1.405,45;1,42;138,39;0,46;87,22;100,00;1,00;90,06;100,00;100,00;89,17;100,00;100,00;89,17;14,23;12,69;12,69;14,48;160,87;1,23;9,39;101,73;-1,73;10,83;4,90;50,78;87,00;100,00;100,00;83,95;100,00;83,95;10,34;0,84;;;;;1,71;0,09;56,78;100,00;0,00;100,00;0,43;100,00;0,43;;;;;;;;;
350620;Bento de Abreu;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,46;1,74;290,81;2,17;2,44;1,90;88,13;0,80;66,94;195.646,37;80,41;66,77;75,96;11,71;-12,58;83,04;94,46;11,61;0,65;-15,64;55,84;42,83;1,33;50,05;2,84;712,19;701,99;1,25;810,20;2,49;108,44;0,52;94,16;100,00;1,01;91,50;100,00;100,00;85,52;100,00;100,00;85,52;13,85;11,84;11,84;13,93;148,77;0,78;11,93;100,60;-0,60;14,48;5,29;66,86;93,68;100,00;100,00;85,42;100,00;85,42;15,02;0,00;;;;;;0,00;47,86;100,00;3,33;100,00;0,00;100,00;0,00;;;;;;;;;
350630;Bernardino de Campos;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,34;1,82;315,24;2,31;2,46;2,16;98,65;-1,00;60,91;178.359,62;79,04;51,56;61,75;7,28;-12,12;65,23;78,12;27,73;0,37;-15,34;51,08;46,97;1,95;58,64;10,78;724,29;717,24;1,16;867,33;2,30;118,56;0,57;89,52;99,88;1,01;89,37;100,00;100,00;79,61;100,00;100,00;79,61;14,69;11,69;11,69;13,90;152,12;1,67;11,57;94,62;5,38;20,39;7,83;99,46;87,57;97,70;97,70;87,80;100,00;87,80;10,72;0,07;;;;;8,80;5,91;108,63;107,89;0,81;107,02;0,00;104,82;0,00;;;;;;;;;
350635;Bertioga;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;6,26;2,47;435,94;2,73;2,72;2,74;43,59;2,94;30,37;153.945,60;90,61;45,06;69,69;69,75;-5,48;49,73;76,91;15,87;5,16;-6,05;67,67;30,76;1,57;64,81;97,43;459,16;346,21;1,87;710,10;2,65;61,11;0,58;57,49;58,44;1,29;95,13;100,00;99,95;65,06;99,96;100,00;65,09;23,32;11,14;11,14;14,83;270,73;0,26;10,98;86,67;13,33;34,91;20,93;252,83;50,19;51,02;51,02;45,78;100,00;45,78;12,34;1,69;;;;;50,58;3,19;2,43;111,87;1,21;111,87;2,91;111,87;4,21;;;;;;;;;
350660;Biritiba-Mirim;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;4,03;2,74;392,82;2,22;2,40;2,01;55,05;1,50;45,30;153.562,29;123,31;59,78;82,29;23,12;5,90;48,48;66,73;18,65;3,78;4,78;57,57;41,04;1,40;417,20;22,02;585,79;552,99;1,31;806,28;2,44;67,84;0,57;55,40;64,55;1,06;92,53;100,00;99,95;68,99;99,95;100,00;69,03;13,54;8,96;8,96;12,04;117,64;0,97;18,94;92,71;7,29;30,97;6,85;139,92;47,47;55,31;55,31;67,99;99,00;67,31;11,51;1,11;1.420,91;8,82;;;10,16;4,13;8,52;117,75;0,00;117,75;0,13;118,36;0,39;;;;;;;;;
350680;Bocaina;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;2,34;1,73;306,13;2,27;2,53;2,00;96,93;3,43;56,34;219.247,50;76,24;48,70;58,12;8,77;-10,46;63,88;76,23;26,73;1,32;-13,72;56,16;41,87;1,96;55,65;9,55;939,46;908,45;0,92;1.121,12;1,79;115,12;0,51;100,00;100,00;1,04;88,59;100,00;100,00;71,27;100,00;100,00;71,27;17,85;12,72;12,72;14,70;165,08;1,25;17,05;82,36;17,64;28,73;9,56;175,15;98,70;100,00;100,00;79,68;100,00;79,68;11,95;0,37;;;;;0,11;0,34;90,27;107,26;0,25;106,99;0,00;105,11;0,77;;;;;;;;;
350690;Bofete;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;3,15;2,19;344,96;2,08;2,30;1,84;66,08;1,56;58,57;152.816,18;104,99;72,55;88,63;18,17;-11,14;69,10;84,42;12,03;7,68;-10,61;56,59;40,81;2,60;50,23;11,00;524,77;521,95;1,57;641,11;2,99;81,58;0,48;62,51;98,04;1,01;92,27;100,00;100,00;78,45;100,00;100,00;78,45;13,07;10,25;10,25;13,16;150,38;0,94;13,30;100,66;-0,66;21,55;6,47;93,11;56,30;88,31;88,31;76,51;100,00;76,51;10,81;0,18;;;;;0,10;0,93;149,39;105,21;0,20;105,21;0,40;104,79;0,40;;;;;;;;;
350700;Boituva;SP;3;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Sociedade de economia mista com administração pública;Água e Esgotos;3,47;2,06;366,23;2,49;2,85;2,06;71,83;6,99;40,70;176.116,94;82,51;45,57;56,66;22,30;-8,47;55,23;68,67;26,36;6,47;-10,27;61,07;36,32;2,61;70,73;47,87;700,27;666,64;1,21;870,70;2,24;90,52;0,72;77,96;82,88;1,05;89,15;100,00;100,00;77,39;100,00;100,00;77,39;16,67;12,90;12,90;15,16;175,75;0,71;8,23;90,90;9,10;22,61;14,74;129,77;66,92;71,14;71,14;67,28;100,00;67,28;4,42;1,05;;;;;0,04;1,33;49,72;101,53;0,50;101,53;0,17;100,17;1,53;;;;;;;;;
